customer_id,pre_orders,crisis_orders,total_spend,segment
CUST097365,1,0,349.88,One-Timer
CUST097366,1,0,281.07,One-Timer
CUST097367,1,0,156.14,One-Timer
CUST097368,2,0,916.65,Lapsed Loyalist
CUST097369,1,0,291.38,One-Timer
CUST097374,1,0,358.82,One-Timer
CUST097376,2,0,609.76,Lapsed Loyalist
CUST097378,1,1,540.16,Other Active
CUST097379,1,0,549.17,One-Timer
CUST097382,1,0,356.64,One-Timer
CUST097383,1,0,512.27,One-Timer
CUST097384,2,0,571.42,Lapsed Loyalist
CUST097388,2,0,740.29,Lapsed Loyalist
CUST097390,2,0,933.94,Lapsed Loyalist
CUST097395,2,1,1147.76,Other Active
CUST097396,1,0,473.59,One-Timer
CUST097398,1,0,297.86,One-Timer
CUST097403,2,0,616.6600000000001,Lapsed Loyalist
CUST097405,2,0,987.64,Lapsed Loyalist
CUST097414,1,1,677.6800000000001,Other Active
CUST097415,1,1,793.89,Other Active
CUST097419,1,0,367.98,One-Timer
CUST097421,1,0,350.46,One-Timer
CUST097423,2,0,912.33,Lapsed Loyalist
CUST097425,2,0,683.5799999999999,Lapsed Loyalist
CUST097428,2,0,798.21,Lapsed Loyalist
CUST097431,2,0,601.23,Lapsed Loyalist
CUST097432,1,0,375.08,One-Timer
CUST097436,1,0,201.4,One-Timer
CUST097437,2,0,613.33,Lapsed Loyalist
CUST097440,1,0,469.65,One-Timer
CUST097441,2,0,766.0799999999999,Lapsed Loyalist
CUST097442,1,0,406.34,One-Timer
CUST097444,1,0,538.83,One-Timer
CUST097447,1,0,434.46,One-Timer
CUST097448,1,0,234.87,One-Timer
CUST097449,1,1,480.42,Other Active
CUST097450,1,0,293.23,One-Timer
CUST097457,1,0,469.67,One-Timer
CUST097458,1,1,831.54,Other Active
CUST097459,1,0,373.54,One-Timer
CUST097460,1,0,309.84,One-Timer
CUST097461,1,0,627.99,One-Timer
CUST097465,1,0,317.23,One-Timer
CUST097467,1,0,465.94,One-Timer
CUST097468,1,0,342.41,One-Timer
CUST097469,3,0,1571.94,Lapsed Loyalist
CUST097470,2,1,1199.76,Other Active
CUST097471,1,0,483.46,One-Timer
CUST097473,1,0,212.76,One-Timer
CUST097474,1,0,434.8,One-Timer
CUST097475,2,0,799.4200000000001,Lapsed Loyalist
CUST097477,2,1,1183.67,Other Active
CUST097480,1,0,356.18,One-Timer
CUST097482,1,1,711.81,Other Active
CUST097484,1,0,282.39,One-Timer
CUST097485,2,0,583.35,Lapsed Loyalist
CUST097491,2,0,897.03,Lapsed Loyalist
CUST097494,1,0,321.66,One-Timer
CUST097498,1,0,266.56,One-Timer
CUST097499,1,0,348.38,One-Timer
CUST097501,1,0,285.9,One-Timer
CUST097502,1,1,685.71,Other Active
CUST097503,2,0,604.24,Lapsed Loyalist
CUST097504,1,0,392.33,One-Timer
CUST097505,1,0,309.18,One-Timer
CUST097511,1,0,443.57,One-Timer
CUST097513,1,0,505.39,One-Timer
CUST097514,2,0,756.71,Lapsed Loyalist
CUST097524,1,0,328.99,One-Timer
CUST097526,1,0,367.28,One-Timer
CUST097527,2,0,544.69,Lapsed Loyalist
CUST097531,1,0,236.2,One-Timer
CUST097532,1,0,372.8,One-Timer
CUST097533,1,0,383.97,One-Timer
CUST097535,1,0,308.68,One-Timer
CUST097536,1,0,473.06,One-Timer
CUST097542,1,0,452.83,One-Timer
CUST097544,1,1,552.97,Other Active
CUST097549,2,0,688.27,Lapsed Loyalist
CUST097553,1,1,609.4,Other Active
CUST097557,1,0,171.18,One-Timer
CUST097558,1,0,464.86,One-Timer
CUST097559,2,0,553.09,Lapsed Loyalist
CUST097560,1,1,608.74,Other Active
CUST097561,2,0,574.6500000000001,Lapsed Loyalist
CUST097562,1,0,301.57,One-Timer
CUST097563,1,0,368.01,One-Timer
CUST097567,1,0,230.38,One-Timer
CUST097569,1,0,204.84,One-Timer
CUST097572,1,1,451.28,Other Active
CUST097573,1,0,492.28,One-Timer
CUST097574,1,0,327.2,One-Timer
CUST097576,1,0,363.69,One-Timer
CUST097577,1,0,266.64,One-Timer
CUST097579,1,0,372.16,One-Timer
CUST097580,1,1,723.3199999999999,Other Active
CUST097582,1,0,394.04,One-Timer
CUST097585,1,0,348.39,One-Timer
CUST097587,1,1,527.73,Other Active
CUST097588,1,0,324.49,One-Timer
CUST097590,1,0,411.93,One-Timer
CUST097591,1,0,371.18,One-Timer
CUST097592,2,1,1090.7,Other Active
CUST097599,2,0,354.75,Lapsed Loyalist
CUST097602,1,0,248.81,One-Timer
CUST097603,1,0,361.23,One-Timer
CUST097604,2,0,616.38,Lapsed Loyalist
CUST097609,1,0,345.89,One-Timer
CUST097611,1,0,202.8,One-Timer
CUST097613,1,0,471.27,One-Timer
CUST097617,1,0,342.98,One-Timer
CUST097621,1,0,420.56,One-Timer
CUST097623,1,0,366.61,One-Timer
CUST097625,1,0,457.79,One-Timer
CUST097626,2,0,599.4,Lapsed Loyalist
CUST097627,1,0,488.92,One-Timer
CUST097629,1,0,337.03,One-Timer
CUST097635,1,0,411.59,One-Timer
CUST097637,2,1,909.01,Other Active
CUST097638,1,0,264.43,One-Timer
CUST097640,1,0,343.73,One-Timer
CUST097643,1,0,474.29,One-Timer
CUST097645,1,0,495.07,One-Timer
CUST097647,1,0,377.89,One-Timer
CUST097648,1,0,467.36,One-Timer
CUST097649,1,0,315.21,One-Timer
CUST097650,1,1,590.28,Other Active
CUST097651,1,0,307.48,One-Timer
CUST097656,1,0,432.1,One-Timer
CUST097658,1,0,356.43,One-Timer
CUST097661,1,0,155.07,One-Timer
CUST097666,1,0,375.37,One-Timer
CUST097667,2,0,653.04,Lapsed Loyalist
CUST097670,1,0,281.66,One-Timer
CUST097674,1,0,224.94,One-Timer
CUST097676,2,0,910.8299999999999,Lapsed Loyalist
CUST097683,2,0,629.28,Lapsed Loyalist
CUST097686,1,0,427.03,One-Timer
CUST097690,3,0,1064.21,Lapsed Loyalist
CUST097696,1,0,264.63,One-Timer
CUST097699,1,0,279.98,One-Timer
CUST097703,1,0,345.03,One-Timer
CUST097709,1,0,586.58,One-Timer
CUST097710,1,0,256.11,One-Timer
CUST097711,2,0,720.67,Lapsed Loyalist
CUST097715,2,0,723.64,Lapsed Loyalist
CUST097720,2,0,917.72,Lapsed Loyalist
CUST097722,1,0,354.83,One-Timer
CUST097723,1,1,533.37,Other Active
CUST097724,1,0,259.19,One-Timer
CUST097727,1,1,615.79,Other Active
CUST097730,2,0,722.38,Lapsed Loyalist
CUST097731,1,0,190.26,One-Timer
CUST097733,1,0,517.15,One-Timer
CUST097735,2,0,605.4200000000001,Lapsed Loyalist
CUST097736,1,0,231.6,One-Timer
CUST097739,3,1,1388.54,Other Active
CUST097742,1,1,786.3399999999999,Other Active
CUST097743,2,0,468.41999999999996,Lapsed Loyalist
CUST097746,1,0,182.41,One-Timer
CUST097750,1,0,158.0,One-Timer
CUST097751,1,0,277.52,One-Timer
CUST097752,1,0,207.9,One-Timer
CUST097754,1,0,282.75,One-Timer
CUST097757,1,0,392.45,One-Timer
CUST097759,1,0,329.57,One-Timer
CUST097760,1,0,298.8,One-Timer
CUST097763,1,0,179.29,One-Timer
CUST097764,1,0,340.29,One-Timer
CUST097765,1,0,150.41,One-Timer
CUST097766,2,0,1172.6,Lapsed Loyalist
CUST097768,1,0,369.82,One-Timer
CUST097769,1,0,363.9,One-Timer
CUST097771,2,0,752.13,Lapsed Loyalist
CUST097772,1,0,357.32,One-Timer
CUST097773,1,0,246.01,One-Timer
CUST097774,2,0,679.03,Lapsed Loyalist
CUST097776,1,0,186.44,One-Timer
CUST097777,1,0,225.61,One-Timer
CUST097781,1,1,703.7,Other Active
CUST097784,1,1,421.14,Other Active
CUST097787,2,0,568.63,Lapsed Loyalist
CUST097788,1,1,1008.85,Other Active
CUST097790,2,0,686.8399999999999,Lapsed Loyalist
CUST097792,3,0,1298.75,Lapsed Loyalist
CUST097795,1,0,389.5,One-Timer
CUST097796,1,0,353.86,One-Timer
CUST097797,2,0,596.47,Lapsed Loyalist
CUST097799,1,0,330.09,One-Timer
CUST097802,1,1,595.12,Other Active
CUST097804,1,0,269.51,One-Timer
CUST097806,1,0,354.01,One-Timer
CUST097808,1,0,345.69,One-Timer
CUST097814,2,0,695.33,Lapsed Loyalist
CUST097818,2,1,1390.02,Other Active
CUST097819,1,0,444.74,One-Timer
CUST097823,1,0,355.35,One-Timer
CUST097825,2,1,1082.74,Other Active
CUST097826,1,0,213.24,One-Timer
CUST097827,1,0,172.78,One-Timer
CUST097829,1,0,341.45,One-Timer
CUST097831,2,0,716.39,Lapsed Loyalist
CUST097832,1,0,173.32,One-Timer
CUST097836,3,0,1064.96,Lapsed Loyalist
CUST097845,1,0,345.84,One-Timer
CUST097848,1,0,535.46,One-Timer
CUST097857,1,0,392.87,One-Timer
CUST097858,1,0,474.91,One-Timer
CUST097860,1,0,299.88,One-Timer
CUST097861,1,0,342.94,One-Timer
CUST097862,1,0,707.9,One-Timer
CUST097863,1,0,480.51,One-Timer
CUST097865,2,0,707.54,Lapsed Loyalist
CUST097866,1,0,463.81,One-Timer
CUST097867,2,0,592.11,Lapsed Loyalist
CUST097869,2,0,720.37,Lapsed Loyalist
CUST097874,1,0,288.38,One-Timer
CUST097875,4,0,1597.0700000000002,Lapsed Loyalist
CUST097876,1,0,297.64,One-Timer
CUST097881,1,0,230.41,One-Timer
CUST097886,1,0,506.68,One-Timer
CUST097888,1,0,308.5,One-Timer
CUST097893,3,1,1993.9,Other Active
CUST097895,1,1,652.99,Other Active
CUST097901,2,0,909.0799999999999,Lapsed Loyalist
CUST097902,1,0,287.58,One-Timer
CUST097903,2,1,1247.08,Other Active
CUST097905,1,0,196.83,One-Timer
CUST097908,2,1,1301.42,Other Active
CUST097911,2,0,508.08000000000004,Lapsed Loyalist
CUST097912,1,0,597.22,One-Timer
CUST097913,1,0,277.28,One-Timer
CUST097914,1,0,276.54,One-Timer
CUST097918,1,0,315.68,One-Timer
CUST097924,1,0,293.25,One-Timer
CUST097926,1,0,247.93,One-Timer
CUST097929,2,0,675.8,Lapsed Loyalist
CUST097934,1,0,416.43,One-Timer
CUST097935,1,0,362.59,One-Timer
CUST097936,1,0,295.14,One-Timer
CUST097937,1,0,206.6,One-Timer
CUST097940,2,0,736.8199999999999,Lapsed Loyalist
CUST097941,2,0,849.6400000000001,Lapsed Loyalist
CUST097942,1,0,282.04,One-Timer
CUST097946,1,0,221.15,One-Timer
CUST097949,1,0,375.77,One-Timer
CUST097952,1,0,385.45,One-Timer
CUST097953,2,0,958.25,Lapsed Loyalist
CUST097957,1,1,1037.48,Other Active
CUST097958,2,1,1355.01,Other Active
CUST097960,1,0,319.58,One-Timer
CUST097962,1,0,404.48,One-Timer
CUST097964,1,0,185.63,One-Timer
CUST097965,2,0,632.73,Lapsed Loyalist
CUST097967,2,0,588.75,Lapsed Loyalist
CUST097968,1,0,191.97,One-Timer
CUST097969,2,0,703.65,Lapsed Loyalist
CUST097970,1,0,335.34,One-Timer
CUST097972,1,0,295.95,One-Timer
CUST097973,1,0,246.49,One-Timer
CUST097975,1,0,470.22,One-Timer
CUST097977,2,0,813.4200000000001,Lapsed Loyalist
CUST097978,1,0,415.03,One-Timer
CUST097979,1,0,349.98,One-Timer
CUST097983,1,0,435.2,One-Timer
CUST097990,2,1,1018.85,Other Active
CUST097992,2,0,696.05,Lapsed Loyalist
CUST097993,2,0,1025.74,Lapsed Loyalist
CUST097996,2,0,1010.72,Lapsed Loyalist
CUST097997,1,0,201.64,One-Timer
CUST097998,1,0,326.21,One-Timer
CUST097999,2,1,1242.22,Other Active
CUST098000,1,1,502.13,Other Active
CUST098006,1,0,267.97,One-Timer
CUST098008,1,0,397.32,One-Timer
CUST098009,2,0,525.78,Lapsed Loyalist
CUST098011,1,0,227.49,One-Timer
CUST098012,2,0,626.9,Lapsed Loyalist
CUST098013,1,0,206.08,One-Timer
CUST098021,1,0,506.92,One-Timer
CUST098028,1,0,456.91,One-Timer
CUST098030,2,1,990.6800000000001,Other Active
CUST098031,1,0,600.75,One-Timer
CUST098034,1,0,505.41,One-Timer
CUST098035,1,1,506.8,Other Active
CUST098036,1,0,443.17,One-Timer
CUST098037,2,0,525.6,Lapsed Loyalist
CUST098038,2,0,533.14,Lapsed Loyalist
CUST098039,1,0,258.56,One-Timer
CUST098045,2,0,724.86,Lapsed Loyalist
CUST098046,2,0,922.37,Lapsed Loyalist
CUST098049,2,0,764.85,Lapsed Loyalist
CUST098058,1,0,345.33,One-Timer
CUST098059,1,0,490.63,One-Timer
CUST098061,1,0,431.44,One-Timer
CUST098063,1,0,298.78,One-Timer
CUST098065,1,0,256.38,One-Timer
CUST098071,2,0,736.22,Lapsed Loyalist
CUST098076,1,0,376.5,One-Timer
CUST098082,1,1,711.3299999999999,Other Active
CUST098083,1,0,346.54,One-Timer
CUST098084,1,1,618.01,Other Active
CUST098085,4,0,1519.49,Lapsed Loyalist
CUST098090,1,0,278.62,One-Timer
CUST098091,1,0,413.87,One-Timer
CUST098095,1,0,332.27,One-Timer
CUST098099,4,0,1722.52,Lapsed Loyalist
CUST098101,1,0,246.54,One-Timer
CUST098103,1,0,234.77,One-Timer
CUST098104,1,0,254.26,One-Timer
CUST098105,3,0,840.78,Lapsed Loyalist
CUST098109,1,0,363.74,One-Timer
CUST098111,1,0,337.17,One-Timer
CUST098117,1,0,334.55,One-Timer
CUST098118,1,0,371.77,One-Timer
CUST098120,1,0,595.03,One-Timer
CUST098126,1,0,257.34,One-Timer
CUST098127,1,0,282.61,One-Timer
CUST098129,1,0,479.45,One-Timer
CUST098132,3,0,1071.91,Lapsed Loyalist
CUST098138,2,0,728.35,Lapsed Loyalist
CUST098139,1,0,370.16,One-Timer
CUST098141,1,1,1106.99,Other Active
CUST098142,1,1,560.4300000000001,Other Active
CUST098144,1,0,274.7,One-Timer
CUST098147,1,1,619.1099999999999,Other Active
CUST098149,1,0,219.78,One-Timer
CUST098152,2,0,663.53,Lapsed Loyalist
CUST098155,2,0,886.3199999999999,Lapsed Loyalist
CUST098156,1,0,290.32,One-Timer
CUST098161,3,0,993.52,Lapsed Loyalist
CUST098163,1,0,295.84,One-Timer
CUST098165,2,0,825.76,Lapsed Loyalist
CUST098168,2,0,587.93,Lapsed Loyalist
CUST098169,3,0,1246.9,Lapsed Loyalist
CUST098171,1,0,458.04,One-Timer
CUST098172,2,0,448.72,Lapsed Loyalist
CUST098173,1,0,231.65,One-Timer
CUST098175,1,1,796.5999999999999,Other Active
CUST098178,1,0,273.28,One-Timer
CUST098183,1,0,620.91,One-Timer
CUST098185,1,0,292.22,One-Timer
CUST098190,1,0,371.64,One-Timer
CUST098193,1,0,447.77,One-Timer
CUST098194,1,0,254.88,One-Timer
CUST098198,1,0,360.73,One-Timer
CUST098200,1,0,388.14,One-Timer
CUST098201,1,0,308.31,One-Timer
CUST098202,1,1,775.37,Other Active
CUST098203,2,0,597.66,Lapsed Loyalist
CUST098205,2,0,519.14,Lapsed Loyalist
CUST098206,1,0,477.58,One-Timer
CUST098210,1,0,476.11,One-Timer
CUST098213,1,0,351.97,One-Timer
CUST098215,1,0,492.37,One-Timer
CUST098217,1,0,185.51,One-Timer
CUST098221,1,0,347.8,One-Timer
CUST098224,1,0,218.87,One-Timer
CUST098230,1,0,399.67,One-Timer
CUST098234,1,0,303.04,One-Timer
CUST098236,1,0,606.82,One-Timer
CUST098237,1,0,468.17,One-Timer
CUST098240,1,1,536.35,Other Active
CUST098241,2,0,539.96,Lapsed Loyalist
CUST098244,2,0,503.34000000000003,Lapsed Loyalist
CUST098245,1,0,369.27,One-Timer
CUST098247,1,0,284.45,One-Timer
CUST098249,2,0,601.27,Lapsed Loyalist
CUST098252,2,1,1164.62,Other Active
CUST098253,1,0,301.81,One-Timer
CUST098254,1,0,353.76,One-Timer
CUST098259,2,0,640.8,Lapsed Loyalist
CUST098262,1,0,160.59,One-Timer
CUST098266,2,0,673.96,Lapsed Loyalist
CUST098267,1,0,336.22,One-Timer
CUST098268,1,0,367.76,One-Timer
CUST098273,1,1,452.52,Other Active
CUST098277,1,1,779.6,Other Active
CUST098278,1,1,636.97,Other Active
CUST098285,2,0,739.69,Lapsed Loyalist
CUST098288,3,0,1216.19,Lapsed Loyalist
CUST098290,1,0,495.63,One-Timer
CUST098293,1,1,436.46000000000004,Other Active
CUST098294,1,1,619.4300000000001,Other Active
CUST098301,1,0,254.3,One-Timer
CUST098305,1,0,504.04,One-Timer
CUST098306,2,0,371.1,Lapsed Loyalist
CUST098308,1,0,257.92,One-Timer
CUST098313,1,0,282.67,One-Timer
CUST098315,1,0,384.25,One-Timer
CUST098321,1,0,304.42,One-Timer
CUST098325,1,0,374.99,One-Timer
CUST098326,1,0,219.82,One-Timer
CUST098328,1,0,542.32,One-Timer
CUST098337,2,0,816.24,Lapsed Loyalist
CUST098342,2,0,969.49,Lapsed Loyalist
CUST098344,1,0,287.42,One-Timer
CUST098347,1,0,408.88,One-Timer
CUST098348,1,0,474.13,One-Timer
CUST098351,2,0,460.59,Lapsed Loyalist
CUST098353,1,0,382.92,One-Timer
CUST098354,1,0,273.79,One-Timer
CUST098357,1,0,294.84,One-Timer
CUST098363,1,0,357.5,One-Timer
CUST098366,2,0,625.13,Lapsed Loyalist
CUST098368,3,0,1052.76,Lapsed Loyalist
CUST098373,2,0,1028.63,Lapsed Loyalist
CUST098377,1,1,719.05,Other Active
CUST098378,2,0,767.0,Lapsed Loyalist
CUST098379,1,0,245.87,One-Timer
CUST098382,2,0,517.35,Lapsed Loyalist
CUST098384,2,0,655.91,Lapsed Loyalist
CUST098386,1,0,340.2,One-Timer
CUST098388,2,0,727.33,Lapsed Loyalist
CUST098389,1,0,171.73,One-Timer
CUST098392,3,1,1165.1100000000001,Other Active
CUST098398,1,0,489.24,One-Timer
CUST098399,1,0,320.33,One-Timer
CUST098400,1,0,317.11,One-Timer
CUST098402,3,0,1164.08,Lapsed Loyalist
CUST098412,2,0,657.88,Lapsed Loyalist
CUST098414,1,0,534.77,One-Timer
CUST098420,1,0,298.83,One-Timer
CUST098423,1,0,252.59,One-Timer
CUST098424,2,0,769.89,Lapsed Loyalist
CUST098426,2,0,666.77,Lapsed Loyalist
CUST098427,1,0,437.62,One-Timer
CUST098430,2,0,550.52,Lapsed Loyalist
CUST098435,1,1,753.21,Other Active
CUST098444,1,1,1201.13,Other Active
CUST098445,1,0,553.23,One-Timer
CUST098446,3,0,840.23,Lapsed Loyalist
CUST098449,1,0,332.99,One-Timer
CUST098450,1,0,248.48,One-Timer
CUST098457,2,0,436.09000000000003,Lapsed Loyalist
CUST098459,2,0,540.16,Lapsed Loyalist
CUST098460,3,0,955.36,Lapsed Loyalist
CUST098462,1,0,164.16,One-Timer
CUST098465,2,1,1672.92,Other Active
CUST098468,1,0,481.14,One-Timer
CUST098470,1,0,405.32,One-Timer
CUST098476,2,0,594.32,Lapsed Loyalist
CUST098477,2,1,908.15,Other Active
CUST098485,1,0,266.95,One-Timer
CUST098491,2,0,793.51,Lapsed Loyalist
CUST098493,2,0,539.46,Lapsed Loyalist
CUST098494,1,1,1018.48,Other Active
CUST098495,1,0,213.14,One-Timer
CUST098496,2,0,731.53,Lapsed Loyalist
CUST098497,1,0,285.05,One-Timer
CUST098498,1,0,187.74,One-Timer
CUST098503,1,0,255.35,One-Timer
CUST098505,1,0,433.64,One-Timer
CUST098507,1,1,677.36,Other Active
CUST098508,1,1,1104.27,Other Active
CUST098509,2,0,554.56,Lapsed Loyalist
CUST098512,2,1,1087.6399999999999,Other Active
CUST098516,1,0,315.73,One-Timer
CUST098522,2,0,496.39,Lapsed Loyalist
CUST098523,1,0,486.71,One-Timer
CUST098531,2,0,715.53,Lapsed Loyalist
CUST098532,1,0,535.8,One-Timer
CUST098534,1,1,626.12,Other Active
CUST098538,2,0,538.79,Lapsed Loyalist
CUST098540,1,0,293.98,One-Timer
CUST098545,2,0,803.14,Lapsed Loyalist
CUST098551,1,0,324.39,One-Timer
CUST098553,1,0,196.26,One-Timer
CUST098563,2,3,1522.79,Retained Loyalist
CUST098566,1,0,462.84,One-Timer
CUST098570,1,0,614.28,One-Timer
CUST098575,1,0,461.84,One-Timer
CUST098579,1,1,565.56,Other Active
CUST098581,1,0,290.15,One-Timer
CUST098583,1,0,276.27,One-Timer
CUST098588,1,0,288.49,One-Timer
CUST098589,1,0,336.73,One-Timer
CUST098591,1,1,657.87,Other Active
CUST098594,2,0,720.6,Lapsed Loyalist
CUST098595,1,0,333.61,One-Timer
CUST098605,1,0,539.97,One-Timer
CUST098609,1,0,422.98,One-Timer
CUST098611,1,1,766.7,Other Active
CUST098613,1,0,222.79,One-Timer
CUST098614,1,1,750.73,Other Active
CUST098615,1,0,294.25,One-Timer
CUST098616,1,0,262.73,One-Timer
CUST098618,1,1,459.39,Other Active
CUST098619,1,0,185.75,One-Timer
CUST098621,1,2,1117.04,Other Active
CUST098622,1,0,298.63,One-Timer
CUST098623,1,0,241.6,One-Timer
CUST098625,1,0,358.42,One-Timer
CUST098626,2,0,1222.45,Lapsed Loyalist
CUST098627,1,0,167.83,One-Timer
CUST098630,1,0,342.93,One-Timer
CUST098632,2,0,721.45,Lapsed Loyalist
CUST098634,1,0,452.83,One-Timer
CUST098635,2,0,774.79,Lapsed Loyalist
CUST098637,3,0,986.23,Lapsed Loyalist
CUST098643,2,0,578.22,Lapsed Loyalist
CUST098644,1,0,485.35,One-Timer
CUST098645,1,1,694.47,Other Active
CUST098647,1,0,311.79,One-Timer
CUST098648,2,0,548.69,Lapsed Loyalist
CUST098654,2,0,745.95,Lapsed Loyalist
CUST098661,1,0,244.76,One-Timer
CUST098664,2,0,985.91,Lapsed Loyalist
CUST098668,4,0,1537.12,Lapsed Loyalist
CUST098669,1,0,578.55,One-Timer
CUST098670,1,0,299.95,One-Timer
CUST098672,1,0,606.05,One-Timer
CUST098673,1,0,281.13,One-Timer
CUST098678,1,1,722.59,Other Active
CUST098679,1,0,308.63,One-Timer
CUST098680,2,0,911.2900000000001,Lapsed Loyalist
CUST098682,1,0,745.06,One-Timer
CUST098683,1,1,678.67,Other Active
CUST098684,1,0,390.5,One-Timer
CUST098685,1,0,339.66,One-Timer
CUST098689,1,0,381.82,One-Timer
CUST098693,1,0,363.64,One-Timer
CUST098695,2,1,799.77,Other Active
CUST098696,2,0,893.99,Lapsed Loyalist
CUST098697,1,0,289.99,One-Timer
CUST098698,1,1,713.42,Other Active
CUST098699,1,2,1043.83,Other Active
CUST098702,2,0,774.16,Lapsed Loyalist
CUST098704,1,0,443.09,One-Timer
CUST098706,1,1,570.13,Other Active
CUST098707,1,0,244.56,One-Timer
CUST098709,2,0,924.0799999999999,Lapsed Loyalist
CUST098714,1,0,409.7,One-Timer
CUST098716,1,0,540.78,One-Timer
CUST098717,1,0,278.13,One-Timer
CUST098719,1,0,494.06,One-Timer
CUST098720,1,1,779.24,Other Active
CUST098721,2,0,1003.0,Lapsed Loyalist
CUST098722,1,0,379.27,One-Timer
CUST098724,1,1,642.53,Other Active
CUST098726,1,0,281.26,One-Timer
CUST098727,1,0,673.72,One-Timer
CUST098728,1,0,205.94,One-Timer
CUST098730,1,0,375.97,One-Timer
CUST098731,1,0,239.97,One-Timer
CUST098732,1,1,623.9,Other Active
CUST098736,1,0,235.38,One-Timer
CUST098738,1,0,276.54,One-Timer
CUST098739,1,0,349.37,One-Timer
CUST098740,1,0,417.43,One-Timer
CUST098743,1,0,461.36,One-Timer
CUST098745,1,0,328.91,One-Timer
CUST098746,1,0,162.74,One-Timer
CUST098748,1,0,242.37,One-Timer
CUST098752,1,0,382.66,One-Timer
CUST098754,1,0,173.72,One-Timer
CUST098757,1,1,469.31999999999994,Other Active
CUST098758,1,0,292.64,One-Timer
CUST098762,1,0,379.87,One-Timer
CUST098767,1,0,625.29,One-Timer
CUST098769,4,0,2213.5299999999997,Lapsed Loyalist
CUST098772,1,0,431.71,One-Timer
CUST098773,2,0,800.94,Lapsed Loyalist
CUST098775,1,0,249.6,One-Timer
CUST098776,1,0,429.84,One-Timer
CUST098778,1,1,1141.56,Other Active
CUST098781,1,0,259.77,One-Timer
CUST098782,1,1,712.23,Other Active
CUST098787,1,0,240.25,One-Timer
CUST098793,1,0,267.66,One-Timer
CUST098795,1,0,243.79,One-Timer
CUST098796,2,0,567.19,Lapsed Loyalist
CUST098797,1,0,311.95,One-Timer
CUST098798,1,0,274.78,One-Timer
CUST098799,2,0,734.86,Lapsed Loyalist
CUST098800,3,0,728.74,Lapsed Loyalist
CUST098804,1,0,317.44,One-Timer
CUST098806,1,0,280.88,One-Timer
CUST098815,1,0,497.25,One-Timer
CUST098817,1,0,262.28,One-Timer
CUST098819,3,0,968.49,Lapsed Loyalist
CUST098820,1,0,348.09,One-Timer
CUST098821,2,0,507.89,Lapsed Loyalist
CUST098823,1,0,321.73,One-Timer
CUST098825,1,0,260.53,One-Timer
CUST098826,1,0,324.75,One-Timer
CUST098827,1,0,215.11,One-Timer
CUST098828,1,0,613.3,One-Timer
CUST098834,1,0,451.28,One-Timer
CUST098835,1,0,841.57,One-Timer
CUST098838,1,0,378.44,One-Timer
CUST098840,1,0,273.7,One-Timer
CUST098841,1,0,434.71,One-Timer
CUST098842,2,0,1002.9,Lapsed Loyalist
CUST098844,1,0,339.28,One-Timer
CUST098846,2,0,614.63,Lapsed Loyalist
CUST098847,2,0,474.15999999999997,Lapsed Loyalist
CUST098851,3,0,927.14,Lapsed Loyalist
CUST098852,1,0,694.71,One-Timer
CUST098855,2,0,767.9200000000001,Lapsed Loyalist
CUST098857,1,0,546.17,One-Timer
CUST098859,1,0,369.2,One-Timer
CUST098860,1,0,568.94,One-Timer
CUST098867,1,0,519.11,One-Timer
CUST098869,1,0,303.68,One-Timer
CUST098875,1,1,471.49,Other Active
CUST098876,1,1,608.04,Other Active
CUST098877,1,0,393.26,One-Timer
CUST098878,2,1,893.01,Other Active
CUST098879,1,0,242.46,One-Timer
CUST098880,3,0,1270.29,Lapsed Loyalist
CUST098883,1,1,740.4399999999999,Other Active
CUST098884,1,0,305.79,One-Timer
CUST098889,2,0,634.64,Lapsed Loyalist
CUST098890,1,0,204.41,One-Timer
CUST098891,1,0,236.05,One-Timer
CUST098892,1,1,769.87,Other Active
CUST098894,1,0,334.8,One-Timer
CUST098896,1,0,387.23,One-Timer
CUST098897,1,0,460.6,One-Timer
CUST098903,1,0,225.16,One-Timer
CUST098904,1,0,373.03,One-Timer
CUST098905,2,0,823.52,Lapsed Loyalist
CUST098906,1,0,276.51,One-Timer
CUST098909,1,0,311.52,One-Timer
CUST098910,1,0,321.87,One-Timer
CUST098915,1,0,250.21,One-Timer
CUST098916,1,0,505.63,One-Timer
CUST098917,1,0,225.78,One-Timer
CUST098919,2,0,766.0,Lapsed Loyalist
CUST098920,1,0,204.69,One-Timer
CUST098922,1,0,303.96,One-Timer
CUST098924,2,0,474.74,Lapsed Loyalist
CUST098925,1,0,263.42,One-Timer
CUST098926,1,0,395.39,One-Timer
CUST098929,1,0,174.39,One-Timer
CUST098930,1,0,359.61,One-Timer
CUST098931,1,0,325.89,One-Timer
CUST098936,1,0,683.85,One-Timer
CUST098942,1,0,354.48,One-Timer
CUST098946,1,1,583.44,Other Active
CUST098947,1,0,263.1,One-Timer
CUST098948,1,0,319.03,One-Timer
CUST098950,2,2,1141.18,Retained Loyalist
CUST098952,1,0,410.64,One-Timer
CUST098953,2,0,898.61,Lapsed Loyalist
CUST098954,1,0,383.34,One-Timer
CUST098955,1,0,467.87,One-Timer
CUST098957,1,0,232.87,One-Timer
CUST098960,1,0,322.19,One-Timer
CUST098961,1,0,335.54,One-Timer
CUST098964,1,1,769.3000000000001,Other Active
CUST098967,1,0,215.68,One-Timer
